Tweet ID,Tweet
7.13E+17,"@BrianKingIMVU @Alyssa_IMVU @MylisaIMVU Thanks for promoting #StripperHoe. Doesn't justify you calling me a cunt, and being a hoe though."
7.13E+17,@m1cabarnett @georgiaboneexx why you being a cunt? I do actually shifts just not many as they get stole🖕🏽
7.14E+17,@OwenMcG12 @Ryan_Peoples97 @MOGO_EU banter king? Mate are u lost? Burger king is where u belong u fat double chinned cunt
7.14E+17,@therealdge learn movies u cunt
7.13E+17,@erikasutcliffex happy birthday you cunt ill see you tonight xx
7.13E+17,"@TEAR_Dizzo aha love it Dude your another shit cunt, your s sub on evac have 58 haha and I'm anchor and still have 26 haha what a joker"
7.14E+17,@dillmclane what a cunt you are! 🖕🏻
7.14E+17,@etdragonpunch fuck you you massive cunt oh my god i'm legitimately crying rn???????
7.14E+17,@iUmzy ur a fool n a stupid cunt who ruins the repetation of ur family and country
7.14E+17,@Plaszz fuck off you scottish cunt
7.14E+17,"@RobertTripp12 @hale4jesus  I said I hate that cunt,what are you talking about"
7.14E+17,"@KExemp is on omegle 

- Oi you black Nigerian cunt hope the Kkk gets you.
-Smile the only thing I can see it your big white teeth"
7.14E+17,@chronickels420 @Maddie_Hopee17 @Hannah_Rogers77 weird Kelsey because there you go being a fucking cunt again
7.14E+17,@Behzinga do one you fat cunt!
7.14E+17,@ShaneWarne fuck off Shane you biased waxwork looking cunt
7.14E+17,@zachtaylor_ Jesus died for this you ungrateful cunt
7.14E+17,@WarwickA7 @Deji95cfc Shutup you American cunt
7.14E+17,@imVkohli showed up today and kicked your ass all the way to Australia. Now shut up and take it all u cunt. https://t.co/5zvibMKBME
7.14E+17,"@KTHopkins you are such a cunt.reckon the worlds problems wud be solved if we put trump&amp;his supporters in a room wit Isis&amp;some guns,And you"
7.15E+17,@DeanCoombes you obsessed cunt
7.14E+17,@Nudah Snitchers Get Stichers You Fat Cunt
7.14E+17,@CarlJLander @BBCSport you cunt
7.15E+17,@Georgearmston16 or learn to drive you scruffy cunt
7.14E+17,@Fluidzz @ClusterCOD gimme my dollar u big cunt
7.14E+17,@AleshkaMia i didnt tweet this you cunt
7.14E+17,@DestCSGO @kwinnyy @Remedyhcf you quick dropped cunt fuck outta here
7.14E+17,@hearteyeshowell @PLATONlCHOWELL we r basically married don't downplay our relationship you cunt
7.14E+17,@LewisGatrell @ChrisCopsey98 stop looking down my rt's you cunt https://t.co/7sEUZ5IB7C
7.15E+17,"@W1llritchie don't be a cunt, you can clearly see that was a foul"
7.15E+17,"@gemmaarcher96 @SaintSam94 @tr_poole what you gonna do cunt, ill bury you 😘"
7.15E+17,@GriezLad Adam Johnson now has 0 caps you obsessed cunt
7.15E+17,@millwalldolbs Have you battered that dopey cunt yet
7.15E+17,@Glinner @MysteriousDrD @DanSidnell A bit of a cunt you are . Strange man
7.15E+17,"@SchviftyFive Never once, did I call you a ""cunt"" I'm not that person. So do NOT twist my words around so you seem like the victim to"
7.15E+17,@dadslad you know who's in charge you stinkin piss soaked cunt
7.15E+17,"@Ugaduifeanyich1 @EquityNorie @NkemdiMary then be careful what you say and who you say it to, I was called a ""white cunt bigot"" other day"
7.15E+17,@ItsPhilli @TheLadBible I hope u never get your bike back you cruel ignorant cunt!
7.15E+17,@jordanscott96 get your self back to sleep cunt
7.15E+17,"@YahBoiSelfie @leeeyo_ you really are a dumb cunt!!...try using your Internet access for something else, for a change..."
7.15E+17,"@tomgreenlive No your not. Your a sick cunt! That's a term of endearment in Australia. IE. Knoxville is ok, but Tom Green is a sick cunt!"
6.94E+17,"@distantcities @mrdavidwhitley But, IMHO, as long as your view isn't ""gays are so terrible they don't deserve cake"" then you're not a cunt."
6.94E+17,@GaryBateman1 @Crazysandra101 and who gave u the right of being the judge here? Cunt!
6.94E+17,@Fenian1888 not atall just letting every1 know how much of a terrorist loving cunt you are
6.94E+17,@CurryForMVP YOU FATHERLESS CUNT!!!! BLOCK ME YOU FUCKING FAGGOT!!! HOW MUCH GIRLS HAVE YOU BLOCKED YOU SEXIST MOTHERFUCKER?
6.94E+17,"@UMayTalkAbtJews first off, your avi isn't your picture. second, you're a racist cunt regardless of gender. third, you assume so much"
6.94E+17,@frasg_ yeah don't take too much u cunt
6.94E+17,"@IanGabelli @BradleyBennettt whatever, hope she dies whatever she is. Probably got two dads you fucked up cunt."
6.94E+17,@richard_conway and rightly so you pretentious cunt
6.94E+17,@realDonaldTrump  trump dump is my new favourite game 👌🏼 thanks for the laughs you fat horrible cunt
6.94E+17,@SauvignonRick @GOP @realDonaldTrump @SarahPalinUSA  you sound very educated you should use that word cunt more often
6.95E+17,@PirriejJordan Don't worry about that. Concentrate on your own cunt of a team
6.95E+17,@vadztweets2much u owe @_elzime 11 bucks u cunt
6.94E+17,"@cooluser51 I maybe a ""cunt"" but I ain't your ""cunt"" so get lost asshole!"
6.95E+17,@decfitz_14 what have I done now you posh cunt
6.95E+17,@FutbolGut they're what u Brazilian cunt
6.94E+17,"@Nelllilsxx Ur a fucking tramp hahahahahah ugly wee rat, and if u want me to see something unblock me stupid cunt hahahah die Xxxxxxxxx"
6.94E+17,@F1abraham why are you such a trashy cunt?
6.95E+17,@_Rickeard because you a fucking cunt that's why
6.95E+17,@lloydmorgannn not saying it is but am saying I hate U with a passion cunt
6.95E+17,@LR_Politico Who the fuck are you? Fuck off you numpty cunt.
6.95E+17,"@HayleyWhyatt say you tweet ""cunt"" it'd be another tweet that says ""cunt"""
6.95E+17,@emmacm12 much love for u cunt punter 😹😽
6.95E+17,@georgebutcher97 fuck off you little cunt
6.95E+17,@realDonaldTrump Cruz is as much of a cunt as you are but I'm really pleased that you lost. Docile pillock.
6.95E+17,@keaniroe what a cunt u r I would have said u look like shit just plain shit
6.95E+17,@rooshv What a cunt you are! I'm looking forward to when karma comes for you &amp; leaves your arsehole looking like a battered windsock. #Cunt
6.95E+17,@Mitch_Quinton get 'cunt' tattooed on your chest
6.95E+17,"@leonard_heaney don't think I won't chew your ear off, who has the name Leonard. Posh cunt"
6.95E+17,@shelbyaspinall fuck off you cunt
6.95E+17,"@I_hateme_most @2301_nidhi_ I don't even know why you don't see what a cunt she really is,pure attention seeking stunt."
6.95E+17,"@WhatRUTinkin If by CTE you mean Cunt that’s egregious, then I believe you may be onto something."
6.95E+17,"@chedmiester fuck off you cunt, we are not the bin dippers, bellend"
6.95E+17,@alyssaleahx who calling you a cunt? And think of something ASAP before I have to kill you
6.95E+17,@RobCrabb70 boab. What u recon? Let the useless cunt go?
6.95E+17,@WilloLE cunt you need to fucking restart LE
6.95E+17,"@aeclark_is_cute @SexyDaichi4 laurence doesn't lie, you stupid cunt"
6.95E+17,@ZCalcio @barcastuff we'll buy you're club you cunt
6.95E+17,@FoxNews @MonicaCrowley shut up you cunt.
6.96E+17,@oReachy @tyler16y @Laytxn_V alright you fucking cunt I'll ram your nan in a fucking dustbin then sticker in a fucking blender ya twat
6.96E+17,@Conord93lufc happy birthday you weird cunt. See you in the Kop bar for a swift one? 😘
6.96E+17,@F1abraham @BackroomYC How much did MTV pay to rent you a boyfriend this time? I am sure the price went up given ur a cunt
6.96E+17,"@okellodavid787 @NRMOnline @ugandaupf Yes, great pity. When arguing, use points, not words like cunt and all other profanities you could."
6.96E+17,@CountyAntrimNI @Irish_Fart14 @ronan_barber you showed your true colours last night you fascist cunt with your threats to murder people
6.96E+17,@keelantautuhi LETS GO i'll wreck you cunt
6.96E+17,@Harry_Dayy happy birthday you shit cunt
6.96E+17,@Robert_Martin15 @CharlxtteC OMG robert you cunt
6.96E+17,@seanhannity your forefathers were looters and murderers who took land from the natives. and you speak against immigration. what a cunt.
6.96E+17,@rooshv If you go to USA you could go to prison cunt
6.96E+17,@okayanakin ITS GONE U CUNT
6.96E+17,@Skaffuh @StitchzStyle fuck off you ugly cunt
6.96E+17,@RantsofGrant then stop tweeting me you boring cunt 👍👍
6.96E+17,@callangal_16 cheers u ugly cunt
6.96E+17,@megaanm1 ur a cunt
6.96E+17,"@Flecko_85 @SkySportsNewsHQ @HOOP588 you said you could smell me fae England, ya thick cunt!"
6.96E+17,@scherer_90 haha had me panicking then u cunt!
6.96E+17,@HashtagLukeArmy I just wanna ruin your day! You stupid little cocksucking cunt!
6.96E+17,@toguegiveaway fuck you cunt...reported as spam asshole
6.96E+17,@KelseyHastieX naw hope u kicked her cunt j
6.96E+17,@chloescott_1 a hope u suffer a painful kick in the cunt
6.96E+17,@_casualjames I'm 8 you inconsiderate cunt
6.97E+17,@SpecialK_808 @RealRebelsAngel CUNT YOUR DUMB AS FUCK
6.97E+17,@MarkW_2 TOE. Fuck sake autocorrect you cunt
6.96E+17,@ReachJuggernog IF YOU GOT ON YOUR FUCKING PC YOU WOULD KNOW YOU DRESSING GOWN WEARING CUNT
6.97E+17,@moe_moe_05 @B3TCHIMAABBOSS you're talking about the coin up on madden lol quit trying to fool people you broke cunt
6.97E+17,@LukeDoddridge @MarkCopovi10 @CallumOBrien3 @johnoreilly344 I've had about 10 people asking about the phone now you cunt
6.97E+17,@zaynmalik how ya going you mad cunt?? 😂👌🏻
6.97E+17,"@adr3n I feel your pain. You cunt. ;-p

@BWSchank @quendonian @Drstevenhobbs @BrianBiscieglia https://t.co/EPmSy2DK6I"
6.97E+17,@NicolleWaltham ur a cunt not interested I've told you 🙄
6.97E+17,@JCasto1017 @LukeCross9 you're a nobody little fucking cunt. Are you even in the game. When did you ever become significant to anyone?
6.97E+17,"@OllieWright100 @milkyb4r @Tesco yeah so the whole point of a special offer is to be cheaper u cunt, Ollie don't @ me again"
6.97E+17,"@The_Ugly_Muggle hahah why are u tryna make it out as if u thought of it, how embarrassing u stupid cunt"
6.97E+17,@Ikam34success to straighten out ur cunt
6.97E+17,@dammitellie NO U CUNT
6.97E+17,@MartinShkreli You are a CUNT!
6.97E+17,@GaryLineker fuck off you cunt
6.97E+17,"@internet_senpai succ the little grapes, u cunt."
6.97E+17,@Killlllllaaa it was you dumb cunt
6.97E+17,@richardgrover21 fuck off you peado cunt and die
6.98E+17,"@nishadams_ @mattysmith98 wtf Nisha, Matty you cunt"
6.98E+17,@melissa_leck I was bein nice you cunt
6.97E+17,@CGBPosts aw @trixiemattel that actually happened to u how cute lol ur so funny queen love you u filthy clown cunt 💖
6.97E+17,@jackjonestv bit of pizza 😂 gutted you cunt
6.97E+17,@EssenceMaxx LMG overkill shotgun what a sad cunt u are
6.97E+17,"@RogerQuimbly And what would you know? You fucking cock-eyed, quim quiffed, big chinned cunt hole."
6.98E+17,@ThatWhiteMale u sad cunt
6.98E+17,"@Ambalinaaaaa @Billy_Jarvis don't you start, worse than that cunt."
6.98E+17,@xx_brooklynn @Stephanielynchh @natasha1996xxxx it was nothing till u decided to tweet about me cos my pal was been supportive your a cunt
6.98E+17,"@calling1out @EoinOKane if you don't care, shut the fuck up and stop tweeting lies and bullshit you troll cunt"
6.98E+17,@Lost1nPlace twat did you say? I cunt hear you.
6.98E+17,"@Way_of_The_Gun @recklessintent8 @dhiggins63 UC, the cunt wants to have you pre-emptively arrested. Illogic goes like this: Since you're ..."
6.98E+17,"@spoiltface God, sorry, hope you didn't think I was being a facetious cunt!!!"
6.98E+17,"@VenusMongTrap true, but if I would assume everyone else is a cunt, I would have to assume you are too. I don't want to do that"
6.98E+17,@HopeGeorges I kik u in the cunt
6.98E+17,@Kuhntrol  A not an you uneducated fluffy cunt .. Faggot lmao will see when you run from the barracks you wont lady 2 minutes
6.99E+17,"@liamgallagher love you kid, keep your chin up. I'm down London in a couple of months if you want to booze with a good cunt"
6.98E+17,"@davehugh91 No need to thank God, Just thank your mum for not raising you a cunt 😂"
6.99E+17,@mazza187 cheers you cunt !!
6.99E+17,@waynezantac @GaryLineker ha ha ha you silly cunt
6.99E+17,@eIectricities @alejandrocabe12 bc you don't have one you insensitive cunt
6.99E+17,@JohnCaparulo I never touched you cunt. I stepped up and when you started your whining I lost all respect for you....again fuck you
6.99E+17,@GeorgeKitcher  you're a Cunt aren't you 😂 Stella won
6.99E+17,@OlympKmpz then you mute me for no reason cunt
6.99E+17,"@M6MUFC_ @DillanMUFC van gal as completely ripped it up and destroyed our traditions, he as to go the boring cunt"
6.99E+17,@MartinShkreli you care enough that you're about to make a gofundme page so suck a dick you cunt
6.99E+17,@TylerV301 @AndreMercs fuck you cunt lol
6.99E+17,@JoleonLescott Shows exactly what you and the rest of the squad truly care about. Cunt.
6.99E+17,@vardy7 fuck you you diving cunt
6.99E+17,@NoLaughingMata listen here you little Jinamon faggot nabbing little cunt
6.99E+17,@DrewHendrixx you cunt it was autocorrect show the whole thing
6.99E+17,@piersmorgan it's February you fat ugly retarded cunt
6.99E+17,"@xCrysiss @hr5ty cunt do you know him irl? Or are you just a straight faggot, faggot"
6.99E+17,@jongaunt You're such a pathetic little cunt that you block people so they can't prove you wrong. You inbred retard
6.99E+17,@LewisHopkins_ ffs you little cunt I was waiting for that pic Lool love bro 😂💙👊🏾
6.99E+17,@hentailuvr69 you cunt
6.99E+17,@jake_hynard shut your cunt mouth 😂😂😂😂
6.99E+17,"@FinancialBear   When are you going, cunt?"
6.99E+17,@Wimmered @SpursInTheBlood @foreverspurs111 haha u spastic cunt  go back under your rock
6.99E+17,@MsDevinAlabama @michellieeeeee @ughitserin damn she called you a straight up cunt
7.00E+17,@chloeannesimp @skyegilchrist I'll come and kerb stomp your heed you fkn cunt
7.00E+17,@RibsGob @Powley15 I bet it did you ugly cunt
6.99E+17,@GoonCarlos like u? Faggot. Don't ever let me catch you tweeting again cunt.
6.99E+17,@hazardeden10 get yourself fucked off to #psg you little cunt #wasteofskin #CFC #Chelsea
6.99E+17,@TomiLahren u are extremely clueless u dumb cunt
7.00E+17,@Leagueonepolls if you voted no ur a cunt
7.00E+17,"@Jeffery_Hype25 me????? Leff me outttttt

And bae cunt.....you does suck down EVERYTHINGGGG"
7.00E+17,@NewYorkCityzOwn @IamThaBizzness please... Who pointed you in her direction. Doh lemme cuss out yuh cunt
7.00E+17,"@Independent Smug faced cunt, hope he ends up in an ICU !"
7.00E+17,@ChrisJoneszy we ain't scrimming you when you wish cancer on people you dirty cunt
7.00E+17,@_nicoleeebaby &gt; says a punk ass white girl from behind a computer screen. You're shameful and I feel bad for your kid - u racist dopey cunt
7.00E+17,"@zahria269 tweet, you referenced the word ""CUNT"" in your coment towards my country. I don't know if that word means somthing different in..."
7.00E+17,"@SoVeryBritish @ETweetJ ""... You fucking cunt"""
7.00E+17,@amazingatheist I didn't call you a cunt. I called you fat. #fat Several times.
7.00E+17,@peterclarke3 you still lost ya silly cunt
7.00E+17,"@Luckyhasreturnd @paceyy_ Fuck up cunt.
go buy a PS4 and get on the grind you little chin cunt."
7.00E+17,@PhyIum @RealDillfeeds fuck you cunt
7.00E+17,"@markgoundrill @sidneykidney4 Are you still moaning you bearded cunt.

#PloughMyArse"
7.00E+17,@PaddySlevin @megxnduffy_x it was you that told me to tag you ya cunt hahahaha
7.00E+17,@LallanaAnna was expecting your mate to jump in an call me a cunt tbh
7.00E+17,@Gr8Execution Die you cunt
7.00E+17,@realDonaldTrump your a cunt. End of. 🇺🇸🇬🇧
7.00E+17,"@mizukai18 Oops, YOU did it again... ? You Cunt. https://t.co/UJif5asAwt"
7.00E+17,"@Mesut1079 you'll be dealt with accordingly, you cunt. Reckon they'll send big Gooner Jon over https://t.co/Y8B6urFDYg"
7.01E+17,@joeybushamie I would have like 50 hours if I didn't give it away you dumb ugly cunt
7.01E+17,@___MM__ ahahahahaha the cunt actually spewed at the thought of ur smeggy jed in his drink. Wasn't even too far
7.01E+17,@TinyJohnBoy @F41rygirl you two timing cunt.  you said you only had eyes for @BaltiPie1
7.01E+17,@jiggins10 @stephenbergin11 hahaha Jack your a cunt
7.01E+17,@Fraemsz stfu cunt
7.01E+17,"@AngelTilaLove nobody wants your yeast infected, cum stained, discharge encrusted, dookie stained dirty smelly underwear, you nasty cunt!"
7.01E+17,@SayemAhmd live on a boat you cunt!
7.01E+17,@WjBoi @TheDivisionGame check ur dms cunt
7.00E+17,"@TomiLahren Listen good you racist cunt pig. Go on your ""show"" and retract your ignorant statements. All of them. And you know what they are"
